Tag,client_id,msg_size,repetitions,worker_count,Throughput_in_MiB/second,bytes_received,delta_us,lib,protocoll
G,3,16,8192,nanomsg-4,0.419,12285,27938,nanomsg,ipc
G,2,16,8192,nanomsg-4,0.416,12285,28135,nanomsg,ipc
G,4,16,8192,nanomsg-4,0.417,12285,28069,nanomsg,ipc
G,1,16,8192,nanomsg-4,0.404,12285,29013,nanomsg,ipc
G,3,16,8192,nanomsg-4,0.416,12285,28165,nanomsg,ipc
G,2,16,8192,nanomsg-4,0.416,12285,28175,nanomsg,ipc
G,2,16,8192,nanomsg-4,0.423,12285,27684,nanomsg,ipc
G,4,16,8192,nanomsg-4,0.411,12669,29402,nanomsg,ipc
G,2,32,8192,nanomsg-4,0.848,25389,28564,nanomsg,ipc
G,1,32,8192,nanomsg-4,0.861,25389,28118,nanomsg,ipc
G,2,32,8192,nanomsg-4,0.853,25389,28394,nanomsg,ipc
G,1,32,8192,nanomsg-4,0.835,25389,28983,nanomsg,ipc
G,4,32,8192,nanomsg-4,0.856,25389,28278,nanomsg,ipc
G,3,32,8192,nanomsg-4,0.856,25389,28298,nanomsg,ipc
G,3,32,8192,nanomsg-4,0.869,25389,27874,nanomsg,ipc
G,3,32,8192,nanomsg-4,0.847,25389,28602,nanomsg,ipc
G,3,32,8192,nanomsg-4,0.842,25389,28750,nanomsg,ipc
G,1,32,8192,nanomsg-4,0.800,26413,31491,nanomsg,ipc
G,3,64,8192,nanomsg-4,1.684,51597,29226,nanomsg,ipc
G,2,64,8192,nanomsg-4,1.726,51597,28503,nanomsg,ipc
G,4,64,8192,nanomsg-4,1.710,51597,28775,nanomsg,ipc
G,4,64,8192,nanomsg-4,1.800,51597,27340,nanomsg,ipc
G,1,64,8192,nanomsg-4,1.760,51597,27966,nanomsg,ipc
G,1,64,8192,nanomsg-4,1.825,51597,26967,nanomsg,ipc
G,4,64,8192,nanomsg-4,1.847,51597,26636,nanomsg,ipc
G,2,64,8192,nanomsg-4,1.910,51597,25756,nanomsg,ipc
G,4,64,8192,nanomsg-4,1.864,51597,26404,nanomsg,ipc
G,2,64,8192,nanomsg-4,1.995,54157,25890,nanomsg,ipc
G,2,128,8192,nanomsg-4,3.980,104013,24922,nanomsg,ipc
G,2,128,8192,nanomsg-4,3.940,104013,25175,nanomsg,ipc
G,3,128,8192,nanomsg-4,4.193,104013,23658,nanomsg,ipc
G,4,128,8192,nanomsg-4,4.413,104013,22480,nanomsg,ipc
G,3,128,8192,nanomsg-4,4.777,104013,20763,nanomsg,ipc
G,1,128,8192,nanomsg-4,4.898,104013,20252,nanomsg,ipc
G,4,128,8192,nanomsg-4,4.454,104013,22269,nanomsg,ipc
G,2,128,8192,nanomsg-4,4.862,104013,20403,nanomsg,ipc
G,4,128,8192,nanomsg-4,4.776,104013,20770,nanomsg,ipc
G,1,128,8192,nanomsg-4,4.879,110157,21530,nanomsg,ipc
G,1,256,8192,nanomsg-4,9.680,208845,20575,nanomsg,ipc
G,2,256,8192,nanomsg-4,9.307,208845,21399,nanomsg,ipc
G,2,256,8192,nanomsg-4,9.685,208845,20565,nanomsg,ipc
G,1,256,8192,nanomsg-4,9.591,208845,20767,nanomsg,ipc
G,2,256,8192,nanomsg-4,9.627,208845,20688,nanomsg,ipc
G,2,256,8192,nanomsg-4,9.682,208845,20571,nanomsg,ipc
G,1,256,8192,nanomsg-4,9.130,208845,21816,nanomsg,ipc
G,2,256,8192,nanomsg-4,9.507,208845,20949,nanomsg,ipc
G,1,256,8192,nanomsg-4,9.649,208845,20642,nanomsg,ipc
G,2,256,8192,nanomsg-4,9.623,223181,22117,nanomsg,ipc
G,3,512,8192,nanomsg-4,19.458,418509,20512,nanomsg,ipc
G,2,512,8192,nanomsg-4,19.442,418509,20529,nanomsg,ipc
G,1,512,8192,nanomsg-4,19.149,418509,20843,nanomsg,ipc
G,1,512,8192,nanomsg-4,19.103,418509,20893,nanomsg,ipc
G,1,512,8192,nanomsg-4,19.678,418509,20283,nanomsg,ipc
G,1,512,8192,nanomsg-4,19.562,418509,20403,nanomsg,ipc
G,1,512,8192,nanomsg-4,19.421,418509,20551,nanomsg,ipc
G,1,512,8192,nanomsg-4,19.840,418509,20117,nanomsg,ipc
G,1,512,8192,nanomsg-4,19.721,418509,20238,nanomsg,ipc
G,2,512,8192,nanomsg-4,20.882,451277,20610,nanomsg,ipc
G,1,1024,8192,nanomsg-4,40.269,837837,19842,nanomsg,ipc
G,3,1024,8192,nanomsg-4,38.720,837837,20636,nanomsg,ipc
G,2,1024,8192,nanomsg-4,38.931,837837,20524,nanomsg,ipc
G,2,1024,8192,nanomsg-4,39.901,837837,20025,nanomsg,ipc
G,3,1024,8192,nanomsg-4,40.791,837837,19588,nanomsg,ipc
G,4,1024,8192,nanomsg-4,40.471,837837,19743,nanomsg,ipc
G,2,1024,8192,nanomsg-4,39.274,837837,20345,nanomsg,ipc
G,4,1024,8192,nanomsg-4,40.120,837837,19916,nanomsg,ipc
G,3,1024,8192,nanomsg-4,39.174,837837,20397,nanomsg,ipc
G,3,1024,8192,nanomsg-4,39.707,911565,21894,nanomsg,ipc
G,4,2048,8192,nanomsg-4,75.420,1676493,21199,nanomsg,ipc
G,1,2048,8192,nanomsg-4,80.733,1676493,19804,nanomsg,ipc
G,1,2048,8192,nanomsg-4,76.448,1676493,20914,nanomsg,ipc
G,1,2048,8192,nanomsg-4,73.601,1676493,21723,nanomsg,ipc
G,3,2048,8192,nanomsg-4,73.631,1676493,21714,nanomsg,ipc
G,4,2048,8192,nanomsg-4,74.205,1676493,21546,nanomsg,ipc
G,1,2048,8192,nanomsg-4,75.463,1676493,21187,nanomsg,ipc
G,3,2048,8192,nanomsg-4,74.939,1676493,21335,nanomsg,ipc
G,1,2048,8192,nanomsg-4,72.710,1676493,21989,nanomsg,ipc
G,3,2048,8192,nanomsg-4,77.248,1840333,22720,nanomsg,ipc
G,3,4096,8192,nanomsg-4,139.402,3353805,22944,nanomsg,ipc
G,4,4096,8192,nanomsg-4,143.802,3353805,22242,nanomsg,ipc
G,2,4096,8192,nanomsg-4,143.248,3353805,22328,nanomsg,ipc
G,1,4096,8192,nanomsg-4,143.248,3353805,22328,nanomsg,ipc
G,1,4096,8192,nanomsg-4,144.523,3353805,22131,nanomsg,ipc
G,4,4096,8192,nanomsg-4,139.329,3353805,22956,nanomsg,ipc
G,3,4096,8192,nanomsg-4,144.529,3353805,22130,nanomsg,ipc
G,1,4096,8192,nanomsg-4,144.419,3353805,22147,nanomsg,ipc
G,1,4096,8192,nanomsg-4,151.176,3353805,21157,nanomsg,ipc
G,2,4096,8192,nanomsg-4,146.918,3714253,24110,nanomsg,ipc
G,3,8192,8192,nanomsg-4,273.147,6708429,23422,nanomsg,ipc
G,2,8192,8192,nanomsg-4,273.673,6708429,23377,nanomsg,ipc
G,3,8192,8192,nanomsg-4,273.779,6708429,23368,nanomsg,ipc
G,4,8192,8192,nanomsg-4,281.389,6708429,22736,nanomsg,ipc
G,2,8192,8192,nanomsg-4,278.486,6708429,22973,nanomsg,ipc
G,2,8192,8192,nanomsg-4,276.512,6708429,23137,nanomsg,ipc
G,2,8192,8192,nanomsg-4,272.461,6708429,23481,nanomsg,ipc
G,4,8192,8192,nanomsg-4,268.111,6708429,23862,nanomsg,ipc
G,1,8192,8192,nanomsg-4,273.872,6708429,23360,nanomsg,ipc
G,4,8192,8192,nanomsg-4,290.602,7494861,24596,nanomsg,ipc
G,2,16384,8192,nanomsg-4,518.354,13417677,24686,nanomsg,ipc
G,4,16384,8192,nanomsg-4,521.693,13417677,24528,nanomsg,ipc
G,3,16384,8192,nanomsg-4,508.710,13417677,25154,nanomsg,ipc
G,4,16384,8192,nanomsg-4,512.787,13417677,24954,nanomsg,ipc
G,4,16384,8192,nanomsg-4,525.593,13417677,24346,nanomsg,ipc
G,4,16384,8192,nanomsg-4,517.411,13417677,24731,nanomsg,ipc
G,4,16384,8192,nanomsg-4,502.873,13417677,25446,nanomsg,ipc
G,1,16384,8192,nanomsg-4,508.872,13417677,25146,nanomsg,ipc
G,4,16384,8192,nanomsg-4,512.664,13417677,24960,nanomsg,ipc
G,2,16384,8192,nanomsg-4,521.709,15121613,27642,nanomsg,ipc
G,2,32768,8192,nanomsg-4,968.147,26836173,26435,nanomsg,ipc
G,1,32768,8192,nanomsg-4,945.926,26836173,27056,nanomsg,ipc
G,3,32768,8192,nanomsg-4,924.635,26836173,27679,nanomsg,ipc
G,2,32768,8192,nanomsg-4,945.576,26836173,27066,nanomsg,ipc
G,3,32768,8192,nanomsg-4,935.142,26836173,27368,nanomsg,ipc
G,3,32768,8192,nanomsg-4,925.739,26836173,27646,nanomsg,ipc
G,3,32768,8192,nanomsg-4,922.236,26836173,27751,nanomsg,ipc
G,4,32768,8192,nanomsg-4,926.342,26836173,27628,nanomsg,ipc
G,1,32768,8192,nanomsg-4,937.781,26836173,27291,nanomsg,ipc
G,1,32768,8192,nanomsg-4,941.368,30506189,30905,nanomsg,ipc
E,1,65536,8192,nanomsg-4,1207.205,53673165,42401,nanomsg,ipc
E,3,65536,8192,nanomsg-4,1118.615,53673165,45759,nanomsg,ipc
E,3,65536,8192,nanomsg-4,1126.196,53673165,45451,nanomsg,ipc
E,4,65536,8192,nanomsg-4,1103.638,53673165,46380,nanomsg,ipc
E,2,65536,8192,nanomsg-4,1158.044,53673165,44201,nanomsg,ipc
E,1,65536,8192,nanomsg-4,1169.822,53673165,43756,nanomsg,ipc
E,1,65536,8192,nanomsg-4,1137.609,53673165,44995,nanomsg,ipc
E,2,65536,8192,nanomsg-4,1149.179,53673165,44542,nanomsg,ipc
G,1,4,8192,nanomsg-8,0.381,10647,26662,nanomsg,ipc
G,2,4,8192,nanomsg-8,0.444,10647,22868,nanomsg,ipc
G,4,4,8192,nanomsg-8,0.440,10647,23056,nanomsg,ipc
G,5,4,8192,nanomsg-8,0.453,10647,22424,nanomsg,ipc
G,4,4,8192,nanomsg-8,0.454,10647,22372,nanomsg,ipc
G,4,4,8192,nanomsg-8,0.455,10647,22292,nanomsg,ipc
G,6,4,8192,nanomsg-8,0.456,10647,22273,nanomsg,ipc
G,1,4,8192,nanomsg-8,0.451,10647,22535,nanomsg,ipc
G,7,4,8192,nanomsg-8,0.457,10647,22205,nanomsg,ipc
G,1,4,8192,nanomsg-8,0.444,10647,22875,nanomsg,ipc
G,7,4,8192,nanomsg-8,0.403,10647,25167,nanomsg,ipc
G,6,8,8192,nanomsg-8,0.435,10647,23350,nanomsg,ipc
G,6,8,8192,nanomsg-8,0.451,10647,22520,nanomsg,ipc
G,3,8,8192,nanomsg-8,0.451,10647,22535,nanomsg,ipc
G,3,8,8192,nanomsg-8,0.453,10647,22412,nanomsg,ipc
G,1,8,8192,nanomsg-8,0.464,10647,21904,nanomsg,ipc
G,5,8,8192,nanomsg-8,0.454,10647,22362,nanomsg,ipc
G,6,8,8192,nanomsg-8,0.451,10647,22490,nanomsg,ipc
G,2,8,8192,nanomsg-8,0.454,10647,22381,nanomsg,ipc
G,2,8,8192,nanomsg-8,0.446,10761,22992,nanomsg,ipc
G,2,16,8192,nanomsg-8,0.472,12203,24653,nanomsg,ipc
G,4,16,8192,nanomsg-8,0.505,12285,23205,nanomsg,ipc
G,1,16,8192,nanomsg-8,0.516,12285,22699,nanomsg,ipc
G,3,16,8192,nanomsg-8,0.536,12285,21855,nanomsg,ipc
G,3,16,8192,nanomsg-8,0.521,12285,22468,nanomsg,ipc
G,6,16,8192,nanomsg-8,0.527,12285,22237,nanomsg,ipc
G,6,16,8192,nanomsg-8,0.537,12285,21814,nanomsg,ipc
G,8,16,8192,nanomsg-8,0.536,12285,21866,nanomsg,ipc
G,1,16,8192,nanomsg-8,0.530,12285,22109,nanomsg,ipc
G,5,16,8192,nanomsg-8,0.567,13773,23166,nanomsg,ipc
G,5,32,8192,nanomsg-8,0.892,24285,25972,nanomsg,ipc
G,3,32,8192,nanomsg-8,1.041,25389,23269,nanomsg,ipc
G,8,32,8192,nanomsg-8,1.062,25389,22804,nanomsg,ipc
G,2,32,8192,nanomsg-8,0.915,25389,26454,nanomsg,ipc
G,2,32,8192,nanomsg-8,0.918,25389,26370,nanomsg,ipc
G,7,32,8192,nanomsg-8,1.073,25389,22563,nanomsg,ipc
G,2,32,8192,nanomsg-8,1.056,25389,22930,nanomsg,ipc
G,8,32,8192,nanomsg-8,1.084,25389,22343,nanomsg,ipc
G,3,32,8192,nanomsg-8,1.082,25389,22371,nanomsg,ipc
G,3,32,8192,nanomsg-8,1.192,29069,23248,nanomsg,ipc
G,8,32,8192,nanomsg-8,1.876,48973,24900,nanomsg,ipc
G,4,64,8192,nanomsg-8,2.145,51597,22941,nanomsg,ipc
G,6,64,8192,nanomsg-8,2.156,51597,22821,nanomsg,ipc
G,5,64,8192,nanomsg-8,2.194,51597,22426,nanomsg,ipc
G,1,64,8192,nanomsg-8,2.206,51597,22308,nanomsg,ipc
G,7,64,8192,nanomsg-8,2.171,51597,22664,nanomsg,ipc
G,4,64,8192,nanomsg-8,2.153,51597,22855,nanomsg,ipc
G,2,64,8192,nanomsg-8,2.007,51597,24512,nanomsg,ipc
G,3,64,8192,nanomsg-8,1.966,51597,25030,nanomsg,ipc
G,2,64,8192,nanomsg-8,2.224,60045,25746,nanomsg,ipc
G,4,128,8192,nanomsg-8,3.465,98125,27009,nanomsg,ipc
G,5,128,8192,nanomsg-8,3.945,104013,25146,nanomsg,ipc
G,2,128,8192,nanomsg-8,4.144,104013,23937,nanomsg,ipc
G,2,128,8192,nanomsg-8,4.265,104013,23258,nanomsg,ipc
G,1,128,8192,nanomsg-8,4.429,104013,22396,nanomsg,ipc
G,1,128,8192,nanomsg-8,4.499,104013,22050,nanomsg,ipc
G,7,128,8192,nanomsg-8,4.531,104013,21890,nanomsg,ipc
G,6,128,8192,nanomsg-8,4.635,104013,21399,nanomsg,ipc
G,1,128,8192,nanomsg-8,4.685,104013,21173,nanomsg,ipc
G,4,128,8192,nanomsg-8,5.245,123981,22541,nanomsg,ipc
G,4,256,8192,nanomsg-8,8.154,195021,22809,nanomsg,ipc
G,7,256,8192,nanomsg-8,9.316,208845,21379,nanomsg,ipc
G,2,256,8192,nanomsg-8,9.669,208845,20599,nanomsg,ipc
G,3,256,8192,nanomsg-8,10.002,208845,19913,nanomsg,ipc
G,8,256,8192,nanomsg-8,10.918,208845,18242,nanomsg,ipc
G,8,256,8192,nanomsg-8,11.716,208845,17000,nanomsg,ipc
G,2,256,8192,nanomsg-8,11.737,208845,16970,nanomsg,ipc
G,2,256,8192,nanomsg-8,11.714,208845,17003,nanomsg,ipc
G,6,256,8192,nanomsg-8,11.831,208845,16834,nanomsg,ipc
G,6,256,8192,nanomsg-8,13.357,253133,18074,nanomsg,ipc
G,1,512,8192,nanomsg-8,20.315,391373,18373,nanomsg,ipc
G,5,512,8192,nanomsg-8,21.655,415693,18307,nanomsg,ipc
G,5,512,8192,nanomsg-8,22.896,418509,17432,nanomsg,ipc
G,1,512,8192,nanomsg-8,22.803,418509,17503,nanomsg,ipc
G,1,512,8192,nanomsg-8,23.151,418509,17240,nanomsg,ipc
G,5,512,8192,nanomsg-8,23.469,418509,17006,nanomsg,ipc
G,5,512,8192,nanomsg-8,23.773,418509,16789,nanomsg,ipc
G,5,512,8192,nanomsg-8,23.674,418509,16859,nanomsg,ipc
G,5,512,8192,nanomsg-8,23.096,418509,17281,nanomsg,ipc
G,3,512,8192,nanomsg-8,27.099,517325,18206,nanomsg,ipc
G,3,1024,8192,nanomsg-8,39.230,785613,19098,nanomsg,ipc
G,6,1024,8192,nanomsg-8,43.472,824013,18077,nanomsg,ipc
G,4,1024,8192,nanomsg-8,44.223,837837,18068,nanomsg,ipc
G,2,1024,8192,nanomsg-8,45.433,837837,17587,nanomsg,ipc
G,3,1024,8192,nanomsg-8,46.248,837837,17277,nanomsg,ipc
G,5,1024,8192,nanomsg-8,46.328,837837,17247,nanomsg,ipc
G,7,1024,8192,nanomsg-8,47.040,837837,16986,nanomsg,ipc
G,3,1024,8192,nanomsg-8,46.216,837837,17289,nanomsg,ipc
G,7,1024,8192,nanomsg-8,47.229,837837,16918,nanomsg,ipc
G,2,1024,8192,nanomsg-8,53.997,1060045,18722,nanomsg,ipc
G,8,1024,8192,nanomsg-8,77.200,1572045,19420,nanomsg,ipc
G,4,2048,8192,nanomsg-8,81.681,1633485,19072,nanomsg,ipc
G,8,2048,8192,nanomsg-8,85.194,1676493,18767,nanomsg,ipc
G,3,2048,8192,nanomsg-8,85.945,1676493,18603,nanomsg,ipc
G,5,2048,8192,nanomsg-8,88.401,1676493,18086,nanomsg,ipc
G,5,2048,8192,nanomsg-8,87.168,1676493,18342,nanomsg,ipc
G,4,2048,8192,nanomsg-8,87.134,1676493,18349,nanomsg,ipc
G,8,2048,8192,nanomsg-8,86.855,1676493,18408,nanomsg,ipc
G,3,2048,8192,nanomsg-8,87.746,1676493,18221,nanomsg,ipc
G,6,2048,8192,nanomsg-8,102.559,2172109,20198,nanomsg,ipc
G,2,4096,8192,nanomsg-8,142.634,3146957,21041,nanomsg,ipc
G,8,2048,8192,nanomsg-8,149.488,3230925,20612,nanomsg,ipc
G,7,4096,8192,nanomsg-8,157.714,3353805,20280,nanomsg,ipc
G,4,4096,8192,nanomsg-8,158.503,3353805,20179,nanomsg,ipc
G,3,4096,8192,nanomsg-8,161.603,3353805,19792,nanomsg,ipc
G,5,4096,8192,nanomsg-8,158.889,3353805,20130,nanomsg,ipc
G,8,4096,8192,nanomsg-8,158.119,3353805,20228,nanomsg,ipc
G,8,4096,8192,nanomsg-8,156.686,3353805,20413,nanomsg,ipc
G,3,4096,8192,nanomsg-8,158.865,3353805,20133,nanomsg,ipc
G,2,4096,8192,nanomsg-8,192.583,4377805,21679,nanomsg,ipc
G,6,8192,8192,nanomsg-8,275.533,6286541,21759,nanomsg,ipc
G,5,8192,8192,nanomsg-8,297.042,6466765,20762,nanomsg,ipc
G,4,8192,8192,nanomsg-8,318.244,6708429,20103,nanomsg,ipc
G,4,8192,8192,nanomsg-8,317.502,6708429,20150,nanomsg,ipc
G,7,8192,8192,nanomsg-8,318.990,6708429,20056,nanomsg,ipc
G,2,8192,8192,nanomsg-8,323.245,6708429,19792,nanomsg,ipc
G,8,8192,8192,nanomsg-8,319.197,6708429,20043,nanomsg,ipc
G,1,8192,8192,nanomsg-8,315.700,6708429,20265,nanomsg,ipc
G,2,8192,8192,nanomsg-8,328.962,6708429,19448,nanomsg,ipc
G,1,8192,8192,nanomsg-8,388.361,8781005,21563,nanomsg,ipc
G,3,16384,8192,nanomsg-8,546.288,12582093,21965,nanomsg,ipc
G,4,16384,8192,nanomsg-8,571.197,12967117,21650,nanomsg,ipc
G,8,16384,8192,nanomsg-8,585.446,13417677,21857,nanomsg,ipc
G,8,16384,8192,nanomsg-8,583.311,13417677,21937,nanomsg,ipc
G,6,16384,8192,nanomsg-8,579.428,13417677,22084,nanomsg,ipc
G,5,16384,8192,nanomsg-8,591.508,13417677,21633,nanomsg,ipc
G,2,16384,8192,nanomsg-8,593.566,13417677,21558,nanomsg,ipc
G,6,16384,8192,nanomsg-8,585.312,13417677,21862,nanomsg,ipc
G,3,16384,8192,nanomsg-8,597.502,13417677,21416,nanomsg,ipc
G,3,16384,8192,nanomsg-8,700.672,17644749,24016,nanomsg,ipc
G,7,32768,8192,nanomsg-8,924.330,25148621,25947,nanomsg,ipc
G,1,32768,8192,nanomsg-8,894.875,26000589,27709,nanomsg,ipc
G,5,32768,8192,nanomsg-8,911.203,26836173,28087,nanomsg,ipc
G,7,32768,8192,nanomsg-8,917.903,26836173,27882,nanomsg,ipc
G,3,32768,8192,nanomsg-8,924.268,26836173,27690,nanomsg,ipc
G,5,32768,8192,nanomsg-8,915.146,26836173,27966,nanomsg,ipc
G,3,32768,8192,nanomsg-8,892.923,26836173,28662,nanomsg,ipc
G,6,32768,8192,nanomsg-8,920.677,26836173,27798,nanomsg,ipc
G,5,32768,8192,nanomsg-8,915.899,26836173,27943,nanomsg,ipc
G,2,32768,8192,nanomsg-8,1068.334,35323085,31532,nanomsg,ipc
E,2,65536,8192,nanomsg-8,1451.880,50265293,33017,nanomsg,ipc
E,2,65536,8192,nanomsg-8,1326.775,52264141,37567,nanomsg,ipc
E,7,65536,8192,nanomsg-8,1324.194,53673165,38655,nanomsg,ipc
E,3,65536,8192,nanomsg-8,1267.437,53673165,40386,nanomsg,ipc
E,5,65536,8192,nanomsg-8,1364.179,53673165,37522,nanomsg,ipc
E,7,65536,8192,nanomsg-8,1366.108,53673165,37469,nanomsg,ipc
E,6,65536,8192,nanomsg-8,1309.827,53673165,39079,nanomsg,ipc
E,2,65536,8192,nanomsg-8,1300.938,53673165,39346,nanomsg,ipc
G,1,4,8192,nanomsg-16,0.474,10995,22127,nanomsg,ipc
G,14,4,8192,nanomsg-16,0.500,11005,20991,nanomsg,ipc
G,14,4,8192,nanomsg-16,0.516,11004,20340,nanomsg,ipc
G,15,4,8192,nanomsg-16,0.536,11005,19596,nanomsg,ipc
G,5,4,8192,nanomsg-16,0.538,11004,19508,nanomsg,ipc
G,8,4,8192,nanomsg-16,0.541,11007,19411,nanomsg,ipc
G,15,4,8192,nanomsg-16,0.543,11005,19340,nanomsg,ipc
G,11,4,8192,nanomsg-16,0.535,11004,19608,nanomsg,ipc
G,4,4,8192,nanomsg-16,0.538,11006,19494,nanomsg,ipc
G,9,4,8192,nanomsg-16,0.512,11014,20531,nanomsg,ipc
G,1,8,8192,nanomsg-16,0.497,10996,21089,nanomsg,ipc
G,3,8,8192,nanomsg-16,0.545,11006,19257,nanomsg,ipc
G,6,8,8192,nanomsg-16,0.553,11006,18976,nanomsg,ipc
G,2,8,8192,nanomsg-16,0.560,11006,18735,nanomsg,ipc
G,14,8,8192,nanomsg-16,0.552,11005,19023,nanomsg,ipc
G,7,8,8192,nanomsg-16,0.561,11005,18700,nanomsg,ipc
G,10,8,8192,nanomsg-16,0.558,11006,18824,nanomsg,ipc
G,4,8,8192,nanomsg-16,0.558,11005,18792,nanomsg,ipc
G,5,8,8192,nanomsg-16,0.539,11007,19477,nanomsg,ipc
G,5,8,8192,nanomsg-16,0.484,11043,21754,nanomsg,ipc
G,10,16,8192,nanomsg-16,0.511,12284,22941,nanomsg,ipc
G,2,16,8192,nanomsg-16,0.526,12285,22281,nanomsg,ipc
G,1,16,8192,nanomsg-16,0.567,12285,20659,nanomsg,ipc
G,3,16,8192,nanomsg-16,0.563,12285,20812,nanomsg,ipc
G,11,16,8192,nanomsg-16,0.564,12285,20783,nanomsg,ipc
G,10,16,8192,nanomsg-16,0.556,12285,21062,nanomsg,ipc
G,16,16,8192,nanomsg-16,0.559,12285,20950,nanomsg,ipc
G,2,16,8192,nanomsg-16,0.547,12285,21437,nanomsg,ipc
G,7,16,8192,nanomsg-16,0.553,12285,21197,nanomsg,ipc
G,1,16,8192,nanomsg-16,0.557,12685,21730,nanomsg,ipc
G,11,32,8192,nanomsg-16,0.965,25373,25085,nanomsg,ipc
G,15,32,8192,nanomsg-16,1.110,25389,21813,nanomsg,ipc
G,4,32,8192,nanomsg-16,1.131,25389,21410,nanomsg,ipc
G,10,32,8192,nanomsg-16,1.128,25389,21458,nanomsg,ipc
G,14,32,8192,nanomsg-16,1.141,25389,21228,nanomsg,ipc
G,13,32,8192,nanomsg-16,1.129,25389,21437,nanomsg,ipc
G,8,32,8192,nanomsg-16,1.138,25389,21277,nanomsg,ipc
G,4,32,8192,nanomsg-16,1.154,25389,20973,nanomsg,ipc
G,11,32,8192,nanomsg-16,1.141,25389,21226,nanomsg,ipc
G,2,32,8192,nanomsg-16,1.124,26445,22447,nanomsg,ipc
G,8,64,8192,nanomsg-16,2.056,51565,23917,nanomsg,ipc
G,4,64,8192,nanomsg-16,2.307,51597,21330,nanomsg,ipc
G,16,64,8192,nanomsg-16,2.259,51597,21779,nanomsg,ipc
G,4,64,8192,nanomsg-16,2.300,51597,21390,nanomsg,ipc
G,12,64,8192,nanomsg-16,2.326,51597,21157,nanomsg,ipc
G,8,64,8192,nanomsg-16,2.278,51597,21601,nanomsg,ipc
G,6,64,8192,nanomsg-16,2.268,51597,21698,nanomsg,ipc
G,14,64,8192,nanomsg-16,2.280,51597,21580,nanomsg,ipc
G,11,64,8192,nanomsg-16,2.284,51597,21542,nanomsg,ipc
G,14,64,8192,nanomsg-16,2.287,54221,22613,nanomsg,ipc
G,7,128,8192,nanomsg-16,4.122,103949,24049,nanomsg,ipc
G,12,128,8192,nanomsg-16,4.520,104013,21947,nanomsg,ipc
G,15,128,8192,nanomsg-16,4.467,104013,22205,nanomsg,ipc
G,16,128,8192,nanomsg-16,4.257,104013,23300,nanomsg,ipc
G,9,128,8192,nanomsg-16,4.214,104013,23539,nanomsg,ipc
G,11,128,8192,nanomsg-16,4.381,104013,22642,nanomsg,ipc
G,10,128,8192,nanomsg-16,4.488,104013,22102,nanomsg,ipc
G,5,128,8192,nanomsg-16,4.342,104013,22844,nanomsg,ipc
G,1,128,8192,nanomsg-16,4.505,104013,22017,nanomsg,ipc
G,5,128,8192,nanomsg-16,4.540,110157,23139,nanomsg,ipc
G,5,256,8192,nanomsg-16,8.269,208845,24085,nanomsg,ipc
G,7,256,8192,nanomsg-16,9.267,208845,21492,nanomsg,ipc
G,12,256,8192,nanomsg-16,9.547,208845,20863,nanomsg,ipc
G,5,256,8192,nanomsg-16,9.738,208845,20453,nanomsg,ipc
G,15,256,8192,nanomsg-16,9.912,208845,20094,nanomsg,ipc
G,15,256,8192,nanomsg-16,9.904,208845,20110,nanomsg,ipc
G,4,256,8192,nanomsg-16,9.939,208845,20040,nanomsg,ipc
G,11,256,8192,nanomsg-16,10.001,208845,19915,nanomsg,ipc
G,3,256,8192,nanomsg-16,10.736,208845,18552,nanomsg,ipc
G,8,256,8192,nanomsg-16,11.143,223181,19101,nanomsg,ipc
G,13,512,8192,nanomsg-16,19.570,418509,20395,nanomsg,ipc
G,10,512,8192,nanomsg-16,21.192,418509,18834,nanomsg,ipc
G,15,512,8192,nanomsg-16,24.504,418509,16288,nanomsg,ipc
G,7,512,8192,nanomsg-16,24.569,418509,16245,nanomsg,ipc
G,15,512,8192,nanomsg-16,24.701,418509,16158,nanomsg,ipc
G,4,512,8192,nanomsg-16,24.809,418509,16088,nanomsg,ipc
G,11,512,8192,nanomsg-16,24.498,418509,16292,nanomsg,ipc
G,9,512,8192,nanomsg-16,25.516,418509,15642,nanomsg,ipc
G,14,512,8192,nanomsg-16,24.602,418509,16223,nanomsg,ipc
G,5,512,8192,nanomsg-16,25.338,451277,16985,nanomsg,ipc
G,14,1024,8192,nanomsg-16,43.139,837837,18522,nanomsg,ipc
G,9,1024,8192,nanomsg-16,44.643,837837,17898,nanomsg,ipc
G,13,1024,8192,nanomsg-16,49.762,837837,16057,nanomsg,ipc
G,3,1024,8192,nanomsg-16,49.122,837837,16266,nanomsg,ipc
G,14,1024,8192,nanomsg-16,49.917,837837,16007,nanomsg,ipc
G,8,1024,8192,nanomsg-16,49.420,837837,16168,nanomsg,ipc
G,5,1024,8192,nanomsg-16,48.437,837837,16496,nanomsg,ipc
G,4,1024,8192,nanomsg-16,49.056,837837,16288,nanomsg,ipc
G,8,1024,8192,nanomsg-16,49.629,837837,16100,nanomsg,ipc
G,5,1024,8192,nanomsg-16,49.879,911565,17429,nanomsg,ipc
G,5,2048,8192,nanomsg-16,82.473,1676493,19386,nanomsg,ipc
G,2,2048,8192,nanomsg-16,87.396,1676493,18294,nanomsg,ipc
G,3,2048,8192,nanomsg-16,89.999,1676493,17765,nanomsg,ipc
G,5,2048,8192,nanomsg-16,92.686,1676493,17250,nanomsg,ipc
G,12,2048,8192,nanomsg-16,90.920,1676493,17585,nanomsg,ipc
